Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests
2637312005,16-Feb-23,14:15:51,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,41
2637312005,16-Feb-23,14:15:51,4,/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,41
2637312005,16-Feb-23,14:15:51,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,41
2637312005,16-Feb-23,14:15:51,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,41
2637312005,16-Feb-23,14:15:51,4,/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,41
2637312005,16-Feb-23,14:15:51,4,/assets/css/style.css,HTTP/1.1,0,35417,41
2637312005,16-Feb-23,14:15:51,4,/js/multipage.js,HTTP/1.1,0,956,41
2637312005,16-Feb-23,14:15:51,4,/js/jquery.js,HTTP/1.1,0,106323,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,89476,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,0,84378,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,41
2637312005,16-Feb-23,14:15:52,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,41
2637312005,16-Feb-23,14:15:52,4,/assets/js/main.js,HTTP/1.1,0,6330,41
2637312005,16-Feb-23,14:15:53,4,/hero.html,HTTP/1.1,0,6789,41
2637312005,16-Feb-23,14:15:53,4,/about.html,HTTP/1.1,0,2729,41
2637312005,16-Feb-23,14:15:53,4,/faq.html,HTTP/1.1,0,4212,41
2637312005,16-Feb-23,14:15:53,4,/contact.html,HTTP/1.1,0,5487,41
2637312005,16-Feb-23,14:15:53,4,/images/api_br.png,HTTP/1.1,0,1629,41
2637312005,16-Feb-23,14:15:54,4,/assets/vendor/icofont/fonts/icofont.woff2,HTTP/1.1,0,537868,41
2637312005,16-Feb-23,14:15:54,4,/images/api_y.png,HTTP/1.1,0,1636,41
2637312005,16-Feb-23,14:15:54,4,/images/India_Map.png,HTTP/1.1,0,153088,41
2637312005,16-Feb-23,14:15:54,4,/images/api_g.png,HTTP/1.1,0,1588,41
2637312005,16-Feb-23,14:15:54,4,/images/api_p.png,HTTP/1.1,0,1642,41
2050150420,16-Feb-23,14:15:55,4,/documentation.html,HTTP/1.1,0,548,282
2637312005,16-Feb-23,14:15:56,4,/assets/vendor/remixicon/remixicon.woff2?t=1590207869815,HTTP/1.1,0,125268,41
2637312005,16-Feb-23,14:15:56,4,/assets/vendor/boxicons/fonts/boxicons.woff2,HTTP/1.1,0,93260,41
2637312005,16-Feb-23,14:15:56,4,/assets/img/favicon.png,HTTP/1.1,0,491,41
2637312005,16-Feb-23,14:15:56,4,/images/image1.jpg,HTTP/1.1,0,442343,41
2050150420,16-Feb-23,14:15:57,4,/swagger-api-spec.yaml,HTTP/1.1,0,62298,282
2050150420,16-Feb-23,14:15:57,4,/favicon.ico,HTTP/1.1,7,548,282
2637312005,16-Feb-23,14:17:14,4,/documentation.html,HTTP/1.1,0,548,41
2637312005,16-Feb-23,14:17:16,4,/favicon.ico,HTTP/1.1,7,548,41
2637312005,16-Feb-23,14:17:16,4,/swagger-api-spec.yaml,HTTP/1.1,0,62298,41
3240132585,16-Feb-23,14:27:29,4,/,HTTP/1.1,0,5952,5
3334957782,16-Feb-23,14:30:23,4,/autodiscover/autodiscover.json?@zdi/Powershell,HTTP/1.1,7,146,1
2090654717,16-Feb-23,15:15:22,4,/,HTTP/1.1,0,5952,4
2090654717,16-Feb-23,15:15:32,78,\xE00\xCC\xBAU]<\x15\x14\xBA\xC7W7c\x02\x98\xC996\x95\x1C\xC5\x164yR\xE7\x8C\x90\x8E\x06\x92w\xCD\xE9\x0E\x14!\x19\x87KE\xE1\x86,",)\xEA\x85_\x16I(\x86\x8B?\xADXx\xD7\xE7\xB67\x83\xF1\xFC;\x83\xC8\x0F\xAE\xDD\x1A\xCA\xBF\xD3\xF0\x98\xAA\xD9=\xD0\xD0\xD6\xEF\xABQZ`\xBCrhc@[\x9Cz\xEA\x8AJ|\x8F\xEF\x86V\x11\xDC\xBB\x5C\xF8T\xF3=\x9B\xAF\x11\xBD8\x96\xAD\xE7e~`ov\xCC\xB6\xCA\xDE\xB78\xDC\xD88w9\x91\x8C\xD1\xDE/\x98\xCA\x8D%\xDC\x85+sb\xAE\xE5&\xCA\x08\x06\xFF\x9Ev\xA5\x96\xED\x0F\xBC\xEA2\xFA\x1F7\x03\xC9g\x83)TF$H\xA8\xD2\xA24\x91\x80\xABg\x0CF+\xBFx*w\x19\x01\x0E\xFF\xCF\x1B\xA8\x9AJrF.\x0B\x9D\x84\xF2\xEE\x80Y\x18\xD4\x12\xFE\x14\x89\x9B\x8C\x9AL6\x17\x09\xF25\x5C\xEDb\x02\x89\xCD\xA7|\xC9zL\x97\x81\x92\x96\xA3\xC4g\xB4(\xE3k\x82Gk\xC1\x90B\xE6][\xE1\x02\x9B\x86?Tua\x1C\xE0\xFC\x9F\x8D\xEB\x01\xAB\xC0\xE5\xD6\x98\xD5\xE0<\x93\xEA\x00\x8DT\xE9\x05\x04y-G\x0E\xC5R\x0E\x18\xF4\xC1\xD6\x8E\xBDi\xBBf\xBC1Z-\xFD\x90N\x16\x81\x07C*mk\x11\xBCZ\x02\x85\x95a\xDE\xAB\xA8\xB7\xA3\xA7;\x19\xDE\xB3\xD7",6,150,4
2090654717,16-Feb-23,15:15:33,0,"""-",,6,150,4
2090654717,16-Feb-23,15:15:39,0,"""-",,6,150,4
2556019923,16-Feb-23,15:30:21,4,/,HTTP/1.1,0,5952,84
1920438898,16-Feb-23,15:56:20,4,/robots.txt,HTTP/1.1,7,146,1
2637312005,16-Feb-23,16:07:35,4,/documentation.html,HTTP/1.1,0,548,41
2637312005,16-Feb-23,16:07:37,4,/swagger-api-spec.yaml,HTTP/1.1,0,62298,41
883396698,16-Feb-23,16:08:50,4,/,HTTP/1.1,0,5952,19
2556019923,16-Feb-23,17:02:07,4,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,0,5952,84
1779071541,16-Feb-23,17:07:54,4,/.env,HTTP/1.1,7,548,2
1779071541,16-Feb-23,17:07:56,7,/,HTTP/1.1,8,552,2
2415145644,16-Feb-23,17:34:39,4,/config/getuser?index=0,HTTP/1.1,6,248,62
879889991,16-Feb-23,17:40:53,4,/assets/img/favicon.png,HTTP/1.1,0,491,3
1113982711,16-Feb-23,17:58:18,4,/documentation.html,HTTP/1.1,0,548,1
1123638769,16-Feb-23,17:58:20,4,/documentation.html,HTTP/1.1,0,548,1
3079201056,16-Feb-23,18:00:45,4,/,HTTP/1.1,0,5952,198
3079201056,16-Feb-23,18:07:17,4,/favicon.ico,HTTP/1.1,7,548,198
3079201056,16-Feb-23,18:07:22,4,/,HTTP/1.1,0,5952,198
2637317393,16-Feb-23,18:12:24,4,/documentation.html,HTTP/1.1,0,548,78
2637317393,16-Feb-23,18:12:25,4,/favicon.ico,HTTP/1.1,7,548,78
2637317393,16-Feb-23,18:12:25,4,/swagger-api-spec.yaml,HTTP/1.1,0,62298,78
2637317393,16-Feb-23,18:12:28,4,/,HTTP/1.1,0,5952,78
2637317393,16-Feb-23,18:12:29,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,78
2637317393,16-Feb-23,18:12:29,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,78
2637317393,16-Feb-23,18:12:29,4,/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,78
2637317393,16-Feb-23,18:12:29,4,/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,78
2637317393,16-Feb-23,18:12:29,4,/assets/vendor/icofont/icofont.min.css,HTTP/1.1,0,92208,78
2637317393,16-Feb-23,18:12:29,4,/assets/css/style.css,HTTP/1.1,0,35417,78
2637317393,16-Feb-23,18:12:29,4,/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,78
2637317393,16-Feb-23,18:12:29,4,/js/multipage.js,HTTP/1.1,0,956,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,78
2637317393,16-Feb-23,18:12:30,4,/js/jquery.js,HTTP/1.1,0,106323,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,89476,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,0,84378,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,78
2637317393,16-Feb-23,18:12:30,4,/assets/js/main.js,HTTP/1.1,0,6330,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,78
2637317393,16-Feb-23,18:12:30,4,/hero.html,HTTP/1.1,0,6789,78
2637317393,16-Feb-23,18:12:30,4,/about.html,HTTP/1.1,0,2729,78
2637317393,16-Feb-23,18:12:30,4,/faq.html,HTTP/1.1,0,4212,78
2637317393,16-Feb-23,18:12:30,4,/contact.html,HTTP/1.1,0,5487,78
2637317393,16-Feb-23,18:12:30,4,/assets/vendor/icofont/fonts/icofont.woff2,HTTP/1.1,0,537868,78
2637317393,16-Feb-23,18:12:30,4,/images/api_br.png,HTTP/1.1,0,1629,78
2637317393,16-Feb-23,18:12:30,4,/images/api_g.png,HTTP/1.1,0,1588,78
2637317393,16-Feb-23,18:12:30,4,/images/api_y.png,HTTP/1.1,0,1636,78
2637317393,16-Feb-23,18:12:30,4,/images/api_p.png,HTTP/1.1,0,1642,78
2637317393,16-Feb-23,18:12:31,4,/images/India_Map.png,HTTP/1.1,0,153088,78
2637317393,16-Feb-23,18:12:31,4,/assets/vendor/boxicons/fonts/boxicons.woff2,HTTP/1.1,0,93260,78
2637317393,16-Feb-23,18:12:31,4,/assets/vendor/remixicon/remixicon.woff2?t=1590207869815,HTTP/1.1,0,125268,78
2637317393,16-Feb-23,18:12:31,4,/images/image1.jpg,HTTP/1.1,0,442343,78
2637317393,16-Feb-23,18:21:53,4,/documentation.html,HTTP/1.1,0,548,78
2637317393,16-Feb-23,18:21:54,4,/swagger-api-spec.yaml,HTTP/1.1,0,62298,78
2637317393,16-Feb-23,18:22:20,4,/helppage.html,HTTP/1.1,0,6398,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,78
2637317393,16-Feb-23,18:22:21,4,/assets/css/style.css,HTTP/1.1,0,35417,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/icofont/icofont.min.css,HTTP/1.1,0,92208,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,78
2637317393,16-Feb-23,18:22:21,4,/js/jquery.js,HTTP/1.1,0,106323,78
2637317393,16-Feb-23,18:22:21,4,/js/multipage.js,HTTP/1.1,0,956,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/jquery.easing/jquery.easing.min.js,HTTP/1.1,0,2532,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/php-email-form/validate.js,HTTP/1.1,0,5020,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/jquery/jquery.min.js,HTTP/1.1,0,89476,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/waypoints/jquery.waypoints.min.js,HTTP/1.1,0,9028,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/bootstrap/js/bootstrap.bundle.min.js,HTTP/1.1,0,84378,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/counterup/counterup.min.js,HTTP/1.1,0,2406,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/venobox/venobox.min.js,HTTP/1.1,0,15022,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/owl.carousel/owl.carousel.min.js,HTTP/1.1,0,44342,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/isotope-layout/isotope.pkgd.min.js,HTTP/1.1,0,35445,78
2637317393,16-Feb-23,18:22:21,4,/assets/vendor/aos/aos.js,HTTP/1.1,0,14690,78
2637317393,16-Feb-23,18:22:21,4,/assets/js/main.js,HTTP/1.1,0,6330,78
2637317393,16-Feb-23,18:22:22,4,/herohelp.html,HTTP/1.1,0,6044,78
2637317393,16-Feb-23,18:22:22,4,/abouthelp.html,HTTP/1.1,0,5283,78
2637317393,16-Feb-23,18:22:22,4,/assets/vendor/icofont/fonts/icofont.woff2,HTTP/1.1,0,537868,78
2637317393,16-Feb-23,18:22:22,4,/images/India_Map.png,HTTP/1.1,0,153088,78
2637317393,16-Feb-23,18:22:22,4,/images/image1.jpg,HTTP/1.1,0,442343,78
2637317393,16-Feb-23,18:22:22,4,/Registration.mp4,HTTP/1.1,2,146976,78
2637317393,16-Feb-23,18:22:22,4,/Registration.mp4,HTTP/1.1,2,76926,78
2637317393,16-Feb-23,18:22:23,4,/Using_The_APIs.mp4,HTTP/1.1,2,1015328,78
2637317393,16-Feb-23,18:22:23,4,/Login.mp4,HTTP/1.1,2,720416,78
2637317393,16-Feb-23,18:22:23,4,/Using_The_UI.mp4,HTTP/1.1,2,605728,78
2637317393,16-Feb-23,18:22:23,4,/Registration.mp4,HTTP/1.1,2,523804,78
2637317393,16-Feb-23,18:22:29,4,/assets/vendor/remixicon/remixicon.woff2?t=1590207869815,HTTP/1.1,0,125268,78
2637317393,16-Feb-23,18:22:30,4,/Registration.mp4,HTTP/1.1,2,359963,78
2637317393,16-Feb-23,18:22:32,4,/Login.mp4,HTTP/1.1,2,458267,78
2637317393,16-Feb-23,18:22:36,4,/Using_The_UI.mp4,HTTP/1.1,2,687643,78
2637317393,16-Feb-23,18:22:38,4,/Using_The_APIs.mp4,HTTP/1.1,2,425499,78
1806367000,16-Feb-23,19:02:31,4,/actuator/health,HTTP/1.1,7,146,1
2556019923,16-Feb-23,19:40:48,4,/,HTTP/1.1,0,5952,84
585331374,16-Feb-23,20:12:31,4,/,HTTP/1.1,0,5952,3
585331374,16-Feb-23,20:13:22,0,"""-",,6,150,3
585331374,16-Feb-23,20:13:24,0,"""-",,6,150,3
575446761,16-Feb-23,20:18:44,4,/,HTTP/1.1,0,5952,5
1761132900,16-Feb-23,20:36:01,5,/,HTTP/1.0,6,0,30
1761132900,16-Feb-23,20:36:02,4,/system_api.php,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:03,4,/system_api.php,HTTP/1.1,6,650,30
1761132900,16-Feb-23,20:36:04,4,/system_api.php,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:05,4,/c/version.js,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:06,4,/c/version.js,HTTP/1.1,6,650,30
1761132900,16-Feb-23,20:36:06,4,/c/version.js,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:08,4,/streaming/clients_live.php,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:09,4,/streaming/clients_live.php,HTTP/1.1,6,650,30
1761132900,16-Feb-23,20:36:09,4,/streaming/clients_live.php,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:11,4,/stalker_portal/c/version.js,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:12,4,/stalker_portal/c/version.js,HTTP/1.1,6,650,30
1761132900,16-Feb-23,20:36:12,4,/stalker_portal/c/version.js,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:14,4,/stream/live.php,HTTP/1.1,7,146,30
1761132900,16-Feb-23,20:36:14,4,/stream/live.php,HTTP/1.1,6,248,30
1761132900,16-Feb-23,20:36:15,4,/stream/live.php,HTTP/1.1,7,146,30
1761132900,16-Feb-23,20:36:17,4,/flu/403.html,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:17,4,/flu/403.html,HTTP/1.1,6,650,30
1761132900,16-Feb-23,20:36:18,4,/flu/403.html,HTTP/1.1,7,548,30
1761132900,16-Feb-23,20:36:19,4,/,HTTP/1.1,0,5952,30
1761132900,16-Feb-23,20:36:20,4,/,HTTP/1.1,6,650,30
1761132900,16-Feb-23,20:36:21,4,/,HTTP/1.1,0,5952,30
1123631649,16-Feb-23,20:40:31,4,/robots.txt,HTTP/1.1,7,146,7
1123631649,16-Feb-23,20:40:31,4,/apim/devportal/apis/33d6ca8b-f2c0-4aa8-801f-5999ff5a4cbc,HTTP/1.1,0,979,7
1123631661,16-Feb-23,20:40:33,4,/uansandbox/uploadtoken,HTTP/1.1,0,4100,43
1123631649,16-Feb-23,20:40:34,4,/apim/accountrecoveryendpoint/recoveraccountrouter.do?client_id=QT0IGbHJyodoAAlOB3skkaFkXoEa&commonAuthCallerPath=%2Foauth2%2Fauthorize&forceAuth=false&passiveAuth=false&redirect_uri=https%3A%2F%2Fuan.cdacb.in%2Fapim%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin&response_type=code&scope=apim%3Aadmin+apim%3Aapi_key+apim%3Aapp_import_export+apim%3Aapp_manage+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid&state=&tenantDomain=carbon.super&sessionDataKey=a22a3a23-c6d8-47f6-bb0d-60394b6fbf9a&relyingParty=QT0IGbHJyodoAAlOB3skkaFkXoEa&type=oidc&sp=apim_devportal&isSaaSApp=true&authenticators=BasicAuthenticator%3ALOCAL&isUsernameRecovery=false&callback=https%3A%2F%2Fuan.cdacb.in%3A443%2Fauthenticationendpoint%2Flogin.do%3Fclient_id%3DQT0IGbHJyodoAAlOB3skkaFkXoEa%26commonAuthCallerPath%3D%2Foauth2%2Fauthorize%26forceAuth%3Dfalse%26passiveAuth%3Dfalse%26redirect_uri%3Dhttps%3A%2F%2Fuan.cdacb.in%2Fapim%2Fdevportal%2Fservices%2Fauth%2Fcallback%2Flogin%26response_type%3Dcode%26scope%3Dapim%3Aadmin+apim%3Aapi_key+apim%3Aapp_import_export+apim%3Aapp_manage+apim%3Astore_settings+apim%3Asub_alert_manage+apim%3Asub_manage+apim%3Asubscribe+openid%26state%3D%26tenantDomain%3Dcarbon.super%26sessionDataKey%3Da22a3a23-c6d8-47f6-bb0d-60394b6fbf9a%26relyingParty%3DQT0IGbHJyodoAAlOB3skkaFkXoEa%26type%3Doidc%26sp%3Dapim_devportal%26isSaaSApp%3Dtrue%26authenticators%3DBasicAuthenticator%3ALOCAL,HTTP/1.1,9,0,7
1123631661,16-Feb-23,20:40:38,4,/uansandbox/assets/css/style.css,HTTP/1.1,0,35410,43
1123631648,16-Feb-23,20:40:40,4,/uansandbox/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,7
1123631648,16-Feb-23,20:40:40,4,/uansandbox/js/jquery.js,HTTP/1.1,0,89493,7
1123631661,16-Feb-23,20:40:41,4,/uansandbox/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,43
1123631661,16-Feb-23,20:40:42,4,/uansandbox/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,43
1123631661,16-Feb-23,20:40:43,4,/uansandbox/assets/vendor/icofont/icofont.min.css,HTTP/1.1,0,92208,43
1123631661,16-Feb-23,20:40:43,4,/uansandbox/style.css,HTTP/1.1,0,3657,43
1123631683,16-Feb-23,20:40:45,4,/uansandbox/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,19
1123631618,16-Feb-23,20:40:47,4,/uansandbox/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,5
1123631661,16-Feb-23,20:40:47,4,/uansandbox/postToken.js,HTTP/1.1,0,2685,43
1123631661,16-Feb-23,20:40:49,4,/uansandbox/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,43
1123631648,16-Feb-23,20:41:26,4,/apim/devportal/site/public/dist/index.4d8ef87846e92153c06c.bundle.js,HTTP/1.1,0,267216,7
1123631648,16-Feb-23,20:41:27,4,/apim/devportal/services/settings/settings.js,HTTP/1.1,0,998,7
1123631661,16-Feb-23,20:41:28,4,/apim/devportal/site/public/fonts/iconfont/material-icons.css,HTTP/1.1,0,970,43
1123631649,16-Feb-23,20:41:29,4,/apim/devportal/site/public/css/overrides.css,HTTP/1.1,0,0,7
1123631661,16-Feb-23,20:41:29,4,/apim/devportal/site/public/fonts/iconfont/MaterialIcons.js,HTTP/1.1,0,6615,43
1123631648,16-Feb-23,20:41:30,4,/apim/devportal/site/public/css/main.css,HTTP/1.1,0,1697,7
1123631648,16-Feb-23,20:41:31,4,/apim/devportal/site/public/theme/userTheme.js,HTTP/1.1,0,305,7
1123631661,16-Feb-23,20:41:31,4,/apim/devportal/site/public/locales/en.json,HTTP/1.1,0,44152,43
1123631661,16-Feb-23,20:41:32,4,/api/am/devportal/v2/swagger.yaml,HTTP/1.1,0,22486,43
1123631661,16-Feb-23,20:41:33,4,/api/am/devportal/v2/settings,HTTP/1.1,0,646,43
1123631618,16-Feb-23,20:41:34,4,/apim/devportal/services/configs?loginPrompt=false,HTTP/1.1,4,0,5
1123631661,16-Feb-23,20:41:34,4,/apim/devportal/site/public/dist/ProtectedApp.824ba3b4b8e9a2967729.bundle.js,HTTP/1.1,0,70556,43
1123631618,16-Feb-23,20:41:36,4,/apim/devportal/site/public/dist/vendors~ProtectedApp.a1a55e633861af6d46c0.bundle.js,HTTP/1.1,0,193256,5
1123631661,16-Feb-23,20:41:37,4,/apim/oauth2/authorize?response_type=code&client_id=QT0IGbHJyodoAAlOB3skkaFkXoEa&scope=apim:admin%20apim:api_key%20apim:app_import_export%20apim:app_manage%20apim:store_settings%20apim:sub_alert_manage%20apim:sub_manage%20apim:subscribe%20openid&state=/apis/33d6ca8b-f2c0-4aa8-801f-5999ff5a4cbc&redirect_uri=https://uan.cdacb.in/apim/devportal/services/auth/callback/login&prompt=none,HTTP/1.1,4,0,43
1123631683,16-Feb-23,20:41:37,4,/apim/devportal/services/auth/callback/login?error_description=Authentication+required&state=%2Fapis%2F33d6ca8b-f2c0-4aa8-801f-5999ff5a4cbc&error=login_required,HTTP/1.1,4,0,19
1123631661,16-Feb-23,20:41:43,4,/apim/devportal/services/auth/callback/logout?referrer=/apis,HTTP/1.1,4,0,43
1123631661,16-Feb-23,20:41:45,4,/apim/devportal/logout?referrer=/apis,HTTP/1.1,0,979,43
1123631661,16-Feb-23,20:41:46,4,/apim/devportal/site/public/theme/temporary_environments_config.json,HTTP/1.1,0,0,43
1123631661,16-Feb-23,20:41:47,4,/apim/devportal/site/public/theme/temporary_features_config.json,HTTP/1.1,0,0,43
1123631661,16-Feb-23,20:41:47,4,/api/am/devportal/v2/tenants?state=active,HTTP/1.1,0,96,43
1123631661,16-Feb-23,20:41:48,4,/apim/devportal/site/public/dist/vendors~ApiListing~Apis~ApplicationDetails.08ac37224f0cd5518eac.bundle.js,HTTP/1.1,0,5277,43
1123631661,16-Feb-23,20:41:48,4,/apim/devportal/site/public/dist/vendors~Apis.807bf6b9a5502492c51d.bundle.js,HTTP/1.1,0,11628,43
1123631661,16-Feb-23,20:41:49,4,/apim/devportal/site/public/dist/Apis~Landing.24e9096bfcfa01d7b293.bundle.js,HTTP/1.1,0,6269,43
1123631661,16-Feb-23,20:41:49,4,/apim/devportal/site/public/images/logo.svg,HTTP/1.1,0,74991,43
1123631661,16-Feb-23,20:41:50,4,/apim/devportal/site/public/dist/Apis.6b300e16fae186a1127c.bundle.js,HTTP/1.1,0,21535,43
1123631661,16-Feb-23,20:41:51,4,/apim/devportal/site/public/dist/vendors~Apis~ApplicationDetails.6b8bb269d872c149f64e.bundle.js,HTTP/1.1,0,62808,43
1123631649,16-Feb-23,20:42:03,4,/oidc/checksession?client_id=QT0IGbHJyodoAAlOB3skkaFkXoEa&redirect_uri=https://uan.cdacb.in/apim/devportal/services/auth/callback/login,HTTP/1.1,0,3089,7
1123631661,16-Feb-23,20:42:03,4,/api/am/devportal/v2/api-categories,HTTP/1.1,0,21,43
1123631649,16-Feb-23,20:42:04,4,/api/am/devportal/v2/tags,HTTP/1.1,0,92,7
1123631661,16-Feb-23,20:42:04,4,/api/am/devportal/v2/apis?limit=10&offset=0,HTTP/1.1,0,622,43
1123631661,16-Feb-23,20:42:05,4,/api/am/devportal/v2/apis/33d6ca8b-f2c0-4aa8-801f-5999ff5a4cbc/thumbnail,HTTP/1.1,1,0,43
2556019923,16-Feb-23,20:59:42,4,/actuator/gateway/routes,HTTP/1.1,7,548,84
2050150420,16-Feb-23,21:13:34,4,/,HTTP/1.1,0,5952,282
2050150420,16-Feb-23,21:13:34,4,/robots.txt,HTTP/1.1,7,548,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/icofont/icofont.min.css,HTTP/1.1,0,92208,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/bootstrap/css/bootstrap.min.css,HTTP/1.1,0,161409,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/venobox/venobox.css,HTTP/1.1,0,20309,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/owl.carousel/assets/owl.carousel.min.css,HTTP/1.1,0,3351,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/aos/aos.css,HTTP/1.1,0,26053,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/remixicon/remixicon.css,HTTP/1.1,0,110438,282
2050150420,16-Feb-23,21:13:36,4,/assets/vendor/boxicons/css/boxicons.min.css,HTTP/1.1,0,63235,282
2050150420,16-Feb-23,21:13:36,4,/js/jquery.js,HTTP/1.1,0,106323,282
2050150420,16-Feb-23,21:13:36,4,/js/multipage.js,HTTP/1.1,0,956,282
